StartNode;EndNode;Distance;Time;Nodes visited
331984;240235;473119,3;259;60967
1330657;1377019;979878,1;225;137872
869718;1493767;683960,8;121;78475
650495;108182;35720,79;5;4423
864593;154295;753281,2;81;55800
1270232;345076;528167,1;82;33627
1568244;1312286;677462,2;79;48181
856576;1326010;922604,4;502;306636
861665;511516;14605,02;0;593
1599615;398292;384754,3;57;30009
1493788;1641745;68713,87;2;1955
1152398;1419207;493968,7;86;57600
1512894;1392009;834781,8;231;161927
732778;211241;102771,1;24;19847
1065523;1369867;762740,9;170;116113
304607;527817;529618,6;186;42907
1563069;1049958;448323,2;252;44533
604572;923666;521910,2;128;77693
135751;195775;402384,8;21;17324
428640;1214352;277919,3;29;23864
813682;487363;99372,47;4;3919
1247074;23471;354923,6;9;8674
1227446;1087293;627478,5;134;94073
774640;922531;289459,4;2;2055
674757;732405;285543,1;20;16765
1093449;338031;531905,6;333;152384
1088235;193528;379065,7;18;13723
132310;922879;609979,9;119;87319
1207079;613334;292229,1;17;15187
85573;913058;86627,2;1;1147
1152811;269742;182950,6;33;28277
1337349;6307;401272,6;11;10071
1438744;1653266;395969,8;84;53334
980722;1446834;461143,6;104;44905
1301511;59456;828915,2;58;46472
751690;326475;469719,7;157;114189
1025121;1669481;256762,9;31;26916
1143098;1006424;315038,9;13;12211
394670;1128927;692648,5;148;119891
191761;425601;347993,4;82;35484
617369;1554845;534065,7;168;115741
1281083;333117;234573,7;12;10696
276417;1711174;555845,3;5;5477
1184181;1369541;281150,8;27;21809
917647;1426292;477884,3;8;7079
1461186;1267016;502590,3;98;73310
110201;1260180;175787,3;13;10716
61541;543939;684057,9;426;231424
894613;1240767;530020,1;29;22896
329325;1318778;910324,6;230;155261
106571;1072405;493301,5;111;83855
1365619;615300;515792,2;219;87694
1725313;766974;279593,2;65;45950
1057509;1163352;148298,2;15;12455
795029;870484;625193,1;12;10526
528208;78152;144122,4;1;1035
421572;1404571;297933,5;38;30305
295689;1342564;574629,1;72;53683
733258;1004231;380149,9;29;21666
1474488;1472168;709905,1;88;68561
469084;1355779;622782,9;477;265019
529186;1619817;904346,4;98;71957
342868;1229273;1016995;384;248769
216273;1509539;578461,6;258;93609
1607940;599158;460598,9;58;47473
111811;898501;325763,6;15;12982
799601;617581;290210,1;82;67851
319030;1289562;230781,6;30;22156
189226;665782;539257,6;132;100064
352402;1254042;19702,15;0;219
653665;20828;161792,7;9;7338
574512;47163;845989,3;174;111535
898083;1383034;440688,8;151;74783
845443;450229;353676;17;14646
964491;463575;591067,8;141;104634
1555279;1634980;27903,55;8;6527
1510878;601756;356286,2;43;34636
849694;495390;103822,5;13;7614
543218;1490400;186449,4;31;26325
272432;496040;453368,8;129;93035
550700;1292568;448061,9;53;41768
1300011;195870;749768,8;56;22599
758673;1374305;332906,2;161;106143
1023149;1548590;472300,1;78;60950
1085540;750725;632995,1;58;46579
1153338;67476;204489,5;7;5245
651829;220445;557528;276;167939
818503;448256;691235,5;145;50348
781267;482023;102353,2;87;15761
721734;704432;275904,5;140;21475
383830;1510642;776450,3;219;133206
545048;1144365;403158,1;75;60985
788478;221429;932625,3;96;74597
1132222;197844;670226,8;474;258586
1512486;1568239;214615,2;9;7244
746343;443424;715222,7;65;49334
393349;1600961;585400,1;27;22392
703342;1105696;69422,83;9;7565
465416;378641;662177,4;36;29771
1033088;1268376;857341,8;113;89734
359884;1041452;87563,29;30;14263
1109288;213766;410621,9;84;26961
1054835;1487803;639596;203;117627
983151;1290432;480927,8;141;104582
1527851;401437;565258,9;159;126050
1458721;61195;316878,2;28;23697
768666;1312599;543263,9;58;25882
112209;784656;204635,2;2;2399
747520;155646;604710,9;242;175383
1151991;537243;510402,3;46;38215
1047569;1637883;256032,4;189;32589
764869;1476703;508335,7;99;24492
1689093;1375859;579190,4;73;54930
697102;1430258;100173,2;6;5364
1140008;1110706;533956,8;58;44943
20961;90620;478446,7;73;56700
987921;1158593;157629,7;42;36084
963285;1407210;100073,4;8;7922
546513;1047441;426798,2;35;29140
739765;1416842;257386,7;129;25965
32624;1447236;370587,5;84;62971
1590799;137952;207788;4;4051
1396946;696709;388135,1;77;59533
1691660;872170;540599;22;17694
1061900;981121;463263,8;1;2029
218666;943373;294109,4;29;23202
1607567;266514;282784,2;28;21260
849082;1220566;510327,3;115;70577
1561776;58006;349950;19;15777
764252;780260;613950,1;4;4310
583661;48335;590652,8;86;69832
1619838;855301;386566,7;28;23138
1260871;1675233;115218,8;4;4080
615229;1144870;133835,7;3;3093
1006535;316533;577143;70;59091
1103572;489067;602733,8;193;123606
142905;1375326;552259,1;148;114723
1605258;1062232;442631,6;134;104754
1630502;1551141;158729;3;3302
1723512;1040155;308156,5;15;13810
1313482;1569530;368731,3;18;14607
368358;158886;777626,1;316;142837
892039;822186;605835,8;136;88557
227651;721406;325860,5;58;45145
309511;1487317;410301,8;73;52838
1590032;488507;659310,9;113;83185
283188;1704104;332449,3;14;12549
833180;1728888;547110,2;175;54330
1571997;735497;130885,6;4;3690
621680;1466311;824285,2;111;82774
81480;546789;256119,8;3;2860
1610234;745366;210667,8;26;20259
1622148;1474197;661651,4;158;102016
800468;232241;241699,2;27;22211
405854;1531449;101004,5;7;6524
1334663;10635;760816,4;276;109994
79092;1468696;373683,3;33;25831
1211376;758730;953748,2;148;112048
1424575;1460951;667564,1;60;47328
1707861;438684;498808,2;16;13813
1447582;1638421;1013909;54;45262
835358;1263817;629524,5;72;59441
471100;615065;422978;220;81041
205879;183400;134279,8;7;6532
542145;1620969;552067,5;30;25828
1234833;895005;288368,3;79;62475
929461;257200;83603,11;5;4531
958675;766692;512509,3;113;83454
281337;1162440;640272;40;32912
21718;1740008;204810,3;36;30134
315551;522660;732260,3;409;183970
152654;1579396;364745,7;44;34985
409414;559091;559557,1;110;88367
492728;74450;303916,4;3;3783
304312;111045;167334,4;8;7636
772235;182995;206029,4;10;9855
18729;187657;297175,7;26;21980
1456029;346416;655278,3;297;152771
274266;1007083;810807,6;144;110522
1268318;617068;329179,3;60;49057
1434694;529484;473908,6;65;52819
296615;439657;717268,2;170;129238
825773;1566490;201111,8;12;11042
510021;444683;16479,96;3;3036
799433;56985;427792,3;64;16370
1179614;545420;489756,8;46;24893
416966;1452172;313988,9;78;56959
1322870;312698;337111,2;80;58083
1111162;636302;144796,9;6;6004
205650;1391386;251148,1;11;9543
1435270;467695;151814,6;52;32842
1316656;1123787;707440,4;56;46268
122769;746465;203870,1;17;14240
238471;771017;546414,3;175;107896
1055261;1357478;210159,8;17;13446
1093324;1018853;399864,1;68;48017
1638720;1149248;228534,9;7;6665
305313;1530665;519057,4;41;31569
226045;1457595;542311,7;3;2927
753622;587523;750055,3;52;39802
49070;48044;418581,7;24;20640
1019615;247327;322841,9;20;17373
676030;226814;688516,2;126;77248
1510627;311155;674782,2;263;80323
609386;1143331;475918,3;242;63860
979853;1382562;449606;63;48685
801432;1621531;250579,9;14;11885
926396;966999;387295,6;72;38056
969059;1352473;248286,1;21;9382
797371;809690;405189;108;38319
814222;1370539;146930,3;6;3619
1330119;953359;895855,9;180;64114
47576;1593995;425615,5;88;36602
91443;286061;333832,3;51;22337
724895;1539314;812967,3;77;8835
871659;1288455;216702,1;62;6101
1369704;1442525;373203;326;61515
37954;1308982;310417,6;110;42153
1017651;349998;440861,3;45;21622
1166792;1624929;1025334;560;204037
745229;577551;543018,8;75;38188
108267;538693;411471,9;34;18139
1705844;250763;689133,7;122;67622
1658056;1417698;912920,6;416;186701
475406;1089359;274917,6;45;25142
18101;179622;563530,4;77;41246
41298;865402;127956,7;31;13285
570694;7291;176127,3;18;11623
779988;403780;369493,7;85;43186
402166;20792;220901,6;18;9698
1504265;1555697;249836;52;26585
531583;231854;61361,47;2;1463
1125789;830824;368880,1;478;146459
999118;1167573;856967,6;163;78864
998032;842173;136210,1;19;13282
334822;447372;244538,5;68;29317
1387496;933892;253034;21;9267
625309;752568;431680,1;16;8607
845091;1253482;329137,8;100;44617
1632749;1585279;780233,8;377;154706
372603;1051795;405148,1;104;51885
1063907;1526898;472690,4;78;32348
1270353;1190082;431698,9;92;48460
1401227;917150;339293,1;43;21047
738287;69193;222002,1;111;24537
1091496;613871;753288,1;96;55649
1692431;1146000;457292,4;198;98435
120663;934130;289103,3;44;21861
45968;1621012;440536,3;8;5712
1157502;875020;98446,23;23;15239
996243;490483;529148,1;93;48347
419665;1377831;197722,9;35;18047
754537;1315327;897467;1067;457492
536724;852005;179745,8;1;1130
240093;1562725;504410;40;20192
906798;1271105;315465,5;142;57475
515629;561485;128529,7;16;9174
1392788;452469;407772,1;43;19477
491790;749283;810532,2;99;49332
706099;1680306;422143,3;100;45826
1174195;81967;723959,5;134;59975
429285;928839;133099,7;6;3946
1495276;1465549;426036,4;64;32870
499539;241496;70029,77;1;999
813228;1435778;634595,7;639;116048
706599;968678;275217,7;64;8269
95979;757728;430622,8;12;6637
589035;1626718;420439,3;46;22401
632130;1430674;870967,8;253;119276
772361;1699625;597078,8;128;61325
653357;549222;485695,4;295;109011
677057;920160;609550,4;149;60812
906993;1564990;254528,3;60;22135
98241;1130945;445621,5;84;30452
1497810;1412793;370464;16;9148
442340;1041283;128938,1;152;66125
914912;1221794;357732,9;87;38720
1445423;914276;109214,3;1;776
61197;1235425;238371,6;32;13959
1627154;1033586;441938;15;9076
815787;295228;216489,2;192;69347
38776;548913;89378,55;5;3279
856125;1682718;489304,4;86;33613
1175125;1502500;487840,5;194;65836
1717049;1510668;948967,4;370;83221
1564938;805715;472431,6;107;44151
1721521;751073;293905,9;63;27653
1026948;624973;336266;517;113824
1149509;1253724;191169,8;33;17430
21845;1674884;609256,3;119;43842
1367308;1113193;549012,6;406;93492
488284;1145034;381676;191;81746
993437;1409915;560630;737;284935
53765;618784;929033,4;388;167358
1056904;1419358;570403,9;240;112541
1565521;1141304;266803;83;46983
1548118;1483373;565075,4;249;84174
883837;358129;533372,4;314;134115
510445;128143;405522,9;42;21045
64035;968873;399341,3;123;56930
389865;340339;732804,8;144;72982
1158495;1731741;363785,5;78;23712
1592453;1381223;160742,9;21;12954
1064361;163839;128674,7;6;4545
194845;820449;173613,4;42;21400
1509365;552072;317151,1;47;26224
1213579;1696868;155415,2;46;22827
445153;1739095;315469,3;42;35879
1282196;522589;738663,8;60;52739
1648312;1080747;228757,2;44;24510
541095;260804;355033,2;33;26431
229028;453483;262243,8;31;26385
1581522;34810;920457,6;127;100948
360047;612935;330842,6;24;21185
1242143;554170;458632,3;19;17172
227197;1270107;698447,3;120;87258
214889;1051450;145341,6;32;23389
815374;1624038;844786,2;375;222500
474601;325090;436109,4;147;105671
1551006;956108;753356,4;211;109619
1010770;1232183;167298;8;7284
122263;1719847;608701,1;52;40564
1120772;1091758;306170;52;37860
861285;1124541;171519;10;6890
1118144;936003;695698,9;75;63015
1436419;529756;149805,2;10;8860
822160;340554;53459,78;0;353
606281;1379817;815155,4;378;228732
867709;859657;559895,8;114;80002
1611789;1438159;442606,8;33;27419
1411962;442529;1138711;171;93815
84959;1305241;287067,8;338;110407
81399;1622983;309770;33;27904
1006789;744059;500545,6;114;81711
1531917;565714;175020,3;10;8585
1264493;957106;700518,6;120;83628
716181;692204;142847,3;4;3589
69976;1053511;425747,2;104;80287
138540;253780;459598,2;36;31601
1077309;489764;639412,6;255;196553
918123;980104;182014,4;43;22877
1239390;306139;248494,6;14;12777
862350;1442039;356454,1;33;26983
447947;1618933;658521,7;106;76877
445169;1180155;337357,5;70;48233
756329;1359542;330503,3;19;17402
457899;112846;569827,9;218;130389
1288744;568240;350793;86;66739
1147224;561621;626578,1;108;84093
1638447;1242388;362689,2;123;91190
84968;117226;741362,6;97;75317
1337223;552430;394991,8;69;25903
1416109;479312;544444,3;58;48150
1558173;129956;809006,5;48;39567
270577;1297368;690202,5;226;161337
1241277;613928;124181,5;19;17004
1526947;1122025;627141,3;208;125836
520035;431857;131162,9;8;6922
947738;1523418;511701,2;125;100235
442890;383958;907187,8;126;94994
1175036;1132454;437980;145;71774
298889;351761;970461,1;507;343707
1553984;1649549;375474,5;36;22765
499207;603335;320481,5;1;1070
1148058;1246334;265161,3;9;8770
1650885;1321517;603061,9;123;53528
359932;1579520;338723,2;210;139216
404795;800896;891091,6;21;18328
1387479;686959;361758;34;28559
634629;383038;25721,07;5;4852
1628465;317990;127585;4;4057
1348356;892399;524915,7;158;117985
