StartNode;EndNode;Distance;Time;Nodes visited
1178029;1221221;435637,9;15;13996
64993;1552742;440315,4;552;331816
327687;57253;707044,8;69;47386
1027214;319385;584773,8;405;266631
1347288;973399;858144,8;47;36081
55078;1062479;499745,8;25;15684
1478310;1563378;703412,3;438;279091
41110;1583002;1055812;367;286551
524478;289988;497429,2;150;71824
747846;1248672;763626,6;254;204090
842695;1253744;369270,6;9;8934
796909;374766;559486,6;64;53377
1052833;1528209;462338;146;120324
1047079;644290;351500,4;164;62282
938630;505692;682638,6;108;85919
761811;467220;714449,3;121;91955
259725;332758;896945,3;158;120260
797703;258794;316606;44;38259
820915;1737313;318174,7;318;183971
25215;1437387;426530,6;74;61654
1422263;1063324;381842,1;25;20518
780219;1668444;319110,9;51;41508
962490;439836;149388,2;39;33158
105394;182076;196144,9;15;12582
1475758;1291726;756027,2;59;49434
866464;1498758;299968,7;385;206573
1263855;1439268;246251,8;52;42108
1362583;1668883;247220,5;306;221222
424311;1434826;119139,1;3;3048
499908;544076;424922,7;51;41388
754773;382923;568637,8;26;22184
1125354;841595;335084,1;34;29151
211588;1332456;347053,3;33;29195
802753;1145551;371991,9;308;60760
765675;1526915;436836,5;117;22525
762087;531764;316402,1;56;44144
264772;1055058;253187,7;22;19886
1571008;1523969;359100,5;43;35013
473524;873064;512617,7;107;69717
1156875;612997;87503,07;20;16307
1422815;865003;163509,2;78;61824
913131;1391502;145907,9;16;13901
1383827;1007651;478996,2;192;90641
947964;565056;414652,9;209;152015
714774;873418;646327,2;16;14475
1579081;1130687;343718,4;34;29390
1237404;1225737;453211,6;507;314851
682614;1039340;124627,6;31;26712
1682569;1683223;387147,2;23;20470
1456855;1374632;399956,3;352;264282
1381681;704441;262861,5;6;6019
1160999;1693442;119812,1;7;6235
529639;334699;520952;122;48184
1233986;208797;185359,4;8;7579
1612859;1583212;131137,7;12;10441
1195358;1295846;206487,5;1;1980
277951;1631509;321184,8;30;25075
865860;1634369;228649,8;4;4387
1214390;1478450;225895,9;26;23177
1202367;948536;723338,8;150;125202
384492;237697;669503,4;141;112819
430777;1636855;700547,6;264;145065
1692432;1375998;297542,1;18;15924
1038959;783634;420989,2;206;157374
372444;531667;359776,5;55;44804
1585999;534900;495531,5;417;244179
1160807;1526841;482034;148;112130
975915;718373;113805,3;11;10222
1448602;964288;182717,9;21;17837
861863;1049127;943285,8;680;357955
1518264;739166;381271,7;111;85709
696796;876160;730070,3;242;191457
1422658;283235;539287,4;177;111023
852736;1350493;241271,9;50;27104
359876;792843;452675,1;127;93336
1569548;204119;191749,1;119;93674
480856;508319;632728,2;110;87767
990139;1143983;627157,2;135;100196
273663;1268743;289927,3;34;29749
1009;898240;506513,7;132;47725
1040339;450351;765572,8;26;21360
1580952;1081191;699178,2;151;109393
1741812;660458;456477,7;37;31077
135038;495708;668605,4;29;23931
655594;147486;388295,2;67;53487
185766;250102;359308,2;63;50085
616587;153239;597648,7;71;56274
1174871;1389925;376578,2;84;57250
1285500;1299215;696930,3;181;130113
214196;1409196;192061,9;62;50177
523262;1433064;669520,7;221;156982
423757;1324199;366428,5;118;101870
706718;1381879;136574,5;4;4183
54044;652488;590894,7;206;103254
536702;1576530;108075,1;20;18159
444709;179859;226380,8;13;12022
963279;1708221;408951,9;21;18165
8787;1067912;299975,8;31;27425
902813;1360204;372580,9;31;26344
878946;762200;585571,2;253;197173
148197;357027;581118,9;244;125427
694899;212390;560893,7;316;114303
607076;1319445;562336,1;83;65745
1332130;327616;168613,1;14;12721
1078046;1344813;575066,9;129;104764
1603082;719047;163890,2;121;98395
1054546;336411;601678,1;61;40982
374978;1351874;655093,5;866;570764
26594;256752;217169,8;3;3042
374472;359933;143400,2;10;8210
606413;1227148;614397,6;147;113132
1703605;823663;665015,2;559;344190
1447376;5907;745820,9;10;9317
1031422;652964;601035,9;372;265761
144451;106958;523649,6;771;477709
487111;1669894;245485;51;42719
420269;1196595;431565;83;69948
1260999;166234;451199,9;76;64501
738165;211367;210679,3;8;7672
717122;1131871;39124,93;3;2889
49748;1471026;349940,5;31;14462
1319040;936487;756331,5;56;42346
1718046;1470261;312784,8;19;16846
869912;626867;124749,5;91;72316
1333243;401512;284050,3;39;33381
1041317;646060;514643;83;69111
985731;519013;587429,9;37;31396
155787;665647;579780,4;113;89141
398021;1615834;332081,6;143;55116
509612;601169;303597,1;49;40271
288023;679166;571887,6;158;121865
183164;971088;580944,7;595;402265
857701;1677786;54542,84;1;1644
298777;1602549;472217,5;501;359946
820011;208743;828534,8;128;103272
613709;1559826;205142,3;21;18654
1284229;987199;57103,05;20;11175
310184;879986;350938;750;452057
1652706;767117;370502,6;21;18338
850215;1721713;403136,2;162;127839
880594;404555;332761,3;18;10141
1064320;1487538;901823,9;881;584413
810240;1585650;399343,8;592;170469
684163;1645854;841500,8;505;376289
1040808;595351;573577,6;223;121489
1512812;866929;415613,6;173;142316
1446353;115953;398072,1;82;67319
843847;1115181;447144,3;42;34875
1287861;347952;314569,2;8;7852
78786;40260;581035,5;128;106919
1171483;1011961;311612,1;125;44061
1551454;1124499;50580,7;0;697
1532402;1226089;263901,2;15;13204
1106430;1743131;57423,11;0;731
208829;1020400;547256,1;100;81623
757540;1375502;497800,6;75;62267
765618;532498;674222;103;85590
1465173;1628067;259205,8;1;1956
1359444;440225;166808,3;222;111772
160847;1016649;356212,8;50;40282
993623;397522;770694,1;182;138111
561741;224659;197277,2;4;3914
113473;1168275;459047,4;87;56958
143351;939601;388760,9;37;31203
1336723;1304753;275014;183;74483
688331;809955;632650,4;105;81910
550229;1613231;374667,8;192;150057
597699;1684419;600834,3;413;245835
1699735;1328749;604183,1;70;58541
479220;685630;439283,5;53;44894
1437025;20408;560651,4;28;24709
1582410;137309;587320,8;151;112618
101310;913854;84234,86;9;8526
395379;960379;404605,7;221;141506
1500335;847636;421255,1;66;51763
187105;806735;454295,6;41;35008
791235;773961;313744,3;47;40416
450219;1326795;654814,6;130;106853
683969;41023;417996,7;94;73513
1112616;1682753;1096857;321;187341
1599779;1013826;669644,9;500;374218
1428275;1197385;276428,3;28;24490
687171;1700262;716637;469;294237
1726867;1596540;813902,9;61;51459
1030368;1419624;520754,8;30;26120
485089;576697;990158,9;84;71427
537429;307992;620364,3;45;39144
705096;541333;267366,7;20;17613
386847;303220;69391,91;12;11152
1390068;944217;647366,4;65;35777
772896;927571;592097,7;79;67108
1183865;489086;119243,6;23;20172
1117648;1626194;288324,6;170;134756
18720;1520867;186774,6;36;19183
1163012;1015503;412125,6;88;66163
1000450;1658712;343197,8;32;24314
216132;541066;157239,4;35;29312
830450;423198;820652,3;424;256762
336731;385025;652108,6;175;136873
1194737;145647;749028,6;221;170452
931585;543437;208041,5;230;97571
1674609;80711;356595,2;179;46060
362547;1355007;718525,8;251;146800
269306;483242;520729,9;264;209607
68864;1653484;15991,2;7;6529
939947;380748;146262,4;42;24626
395553;168399;196921,6;9;7665
909857;672208;635117,3;719;523605
1574560;939188;325537,4;87;22462
79737;805576;387297,8;13;10827
1681542;206000;207111,4;266;164134
433528;14865;548025,4;320;227224
419174;570975;201176,5;42;24220
360564;1740962;170794,9;56;42473
1222141;281897;781817,6;141;115774
204602;1822;576971,9;44;36676
853082;1244421;276567,8;49;40896
12631;229459;505074,9;37;23725
997560;1103154;267554,9;20;17239
126539;1507240;315595,7;74;61572
1356887;1280076;191066,7;345;211089
1452002;1254126;351676,5;58;50374
75555;619701;145530,5;3;3569
1263158;47733;377670,9;61;49239
1375807;158241;416834,4;436;278530
593237;1142141;611715,4;40;32215
305288;389160;338111,6;133;88543
208704;725585;396636,6;61;46922
109908;1659744;279997,7;38;32615
1406135;1536170;218081,8;13;11239
994442;272943;484920,8;15;13388
1005700;1531566;300492,5;137;99946
1448882;938125;58685,23;18;15333
1272265;895730;368945,2;216;105534
155767;680397;493382,7;38;31581
1419246;471406;49459,65;3;2961
812649;317095;397341,4;37;30643
1193287;401465;633487,4;13;12438
498596;924000;443441,8;65;54732
1683908;1544071;705087,9;123;97878
1052415;312830;856731,8;289;161020
365154;1063899;433098,8;60;46696
1433259;807060;446724,7;103;80053
1441132;463921;677165,8;96;78984
1035717;1031645;537000,8;110;89020
119550;1082414;575963,4;57;48027
1441617;334968;186129,8;1;1162
512797;1083943;315414,1;183;83251
274376;1665035;917127,9;131;69180
1549843;882028;238064,4;37;30900
1092034;367427;400042,7;21;18233
1636565;695409;437117,2;243;173925
483593;121831;547441,6;109;79459
329491;1732791;807743;434;262710
940472;1551837;646582,2;649;446550
226988;930506;599005,3;130;81306
1720434;1606662;778198,4;101;78969
483754;681611;936024,3;396;301856
1652388;1686399;366496;41;37040
98306;641822;213246,3;149;27655
1241591;808344;542011,8;33;12791
1604612;868720;80934,34;87;20033
560847;336832;342122,8;52;42365
774387;477680;203360,5;13;12333
1548896;109344;309889,3;116;80081
127089;578160;821215,2;405;273765
1118756;801879;560408,4;82;48369
452037;684988;810119,2;125;96356
420864;1414343;184272,3;2;2338
580305;1311428;929122,4;664;427569
477568;1452940;458214,1;64;52731
1268048;1228478;196558;87;67826
804657;933642;145050,1;4;3837
1106578;1579553;617797,8;123;92716
1595813;1575785;852445,8;253;155264
1176154;332575;493950,2;41;34291
1566728;908020;331784,8;155;115981
1385036;283690;612605,8;106;80304
507414;767844;647547,2;34;29367
134562;146761;840580,8;279;139425
1092042;1596410;623348,5;73;60430
183894;831127;549326;175;131358
1424747;1393427;265069,6;91;52403
1556348;918555;235911,2;119;83461
1154625;1543365;126012,8;1;1909
260747;238045;393678,4;4;4449
1106093;531477;612676;212;100167
164253;1533250;1005686;1028;651401
1284894;376133;79395,09;2;2005
64063;1371804;617415,1;238;190433
974852;939433;102528,4;0;589
626466;1717710;139652,8;72;61456
677789;1539112;238094,5;44;39116
756030;210736;964747,8;792;319322
1161442;168346;108532,2;4;3638
177573;1397618;709627,4;268;177324
1279781;433544;342884,2;12;10995
219385;625757;464917,9;50;29239
1269045;436920;487230,3;31;24996
1548329;1155829;154816,3;44;34750
1121892;188023;103137,6;14;12332
424927;52447;485624,3;70;55806
1315037;938108;508357,5;14;13005
971081;1035251;503298,5;658;401523
743766;1596384;586404,1;281;196379
743394;131280;330051,4;1;1447
703781;507357;779708,6;285;159390
916508;152608;415336,8;90;71380
969943;210783;473046,8;271;195453
153338;1630234;720197,3;61;52267
637396;1345612;224000;140;110969
1501711;986279;387797,5;130;51762
1365791;607727;322350,2;56;44754
702862;672549;66691,39;4;3770
312092;1283095;354660,7;46;37240
264205;847974;556835,1;116;87208
572402;652833;588116,7;178;143905
249911;786828;353922,3;281;137948
514505;574018;412450;165;126169
402672;1484279;210450,4;25;21750
568030;1465378;139068,8;8;7197
1211568;1309657;652003,9;2;3174
1169550;46293;336049;17;15566
693837;772424;266044,1;140;107948
1261634;66776;265189,7;28;20356
1400412;1058261;676003,6;542;346482
283582;1662694;513527,7;153;128386
518432;1520878;226885,8;64;43165
430911;1183247;594222,1;254;168461
431255;707310;233133,3;12;10646
235245;298532;229029,8;21;18282
723158;1205270;633945,5;163;117118
1332178;1640019;463599,5;44;38868
1303476;50948;446531,9;31;28284
257445;129679;462234,1;61;37767
1382701;395924;362417,6;86;65523
1552709;413658;167880;67;50483
1062203;916617;607011,1;48;40295
134044;192053;254635,8;19;15519
1561327;1319498;374356,4;13;11741
1658489;1675037;505210,7;93;72585
1155513;245315;476605,3;158;122858
1627281;950542;519824,8;3;3682
564392;654307;1060271;550;321942
134400;473631;678770,8;174;128119
355917;1075857;241201,3;48;39938
142763;1439961;703052,8;107;87452
1249033;269498;517725,1;927;389928
742219;6298;842638,6;274;195467
1722077;1274130;416031,9;95;75992
487415;642889;506269,3;128;97562
514978;1131954;243567,5;26;21933
428673;1004488;109381;12;10746
1250151;1614523;336165,3;70;58414
600490;1346414;630181,9;49;39205
1386834;238857;592247,1;38;25092
1366518;856356;573094,3;14;11466
793419;304807;534741,8;28;22402
887617;477843;367176,3;12;10287
1322587;381635;644455,4;55;41440
1075627;649169;210294,9;24;19246
1661146;1528412;244192,2;25;21438
1518361;306844;394868,4;59;47735
253160;112747;587360,2;14;12238
909223;792705;161021,9;12;10294
174397;127746;202052,9;75;60748
214575;287197;628277,1;113;37631
832082;1015600;591344,6;101;80208
1160059;23558;260033,6;12;10479
1561240;622793;667339,9;141;116577
1444990;694468;465980,1;31;28391
53816;532584;429694,8;60;51669
831396;117059;267741,6;36;32865
1453938;1031006;350243,4;373;235524
646541;944226;338724,8;80;66998
1126479;264375;814013,9;28;24326
428309;1340441;487855;62;51168
198502;1582844;724683,7;133;107908
726341;731165;470430,5;34;27367
1358192;121829;458002,1;104;39076
751327;1137403;418377,1;41;34059
705299;1552384;517378,3;359;255173
1172017;1259087;292665,2;48;38241
24282;1079320;572093,3;71;61883
24273;1522418;371669,1;145;60194
889347;864058;163893,3;67;49222
661202;699793;363608,3;70;57121
681244;381159;258255,8;8;7506
595353;1128561;99392,45;17;15245
697016;1401301;102207;2;2066
597504;966753;255651,3;28;23625
1210805;1709596;232038,8;42;35248
1410824;1654620;46836,74;6;6037
1444035;618732;525618,3;154;119059
88694;993836;377073;136;46353
289258;428894;422745,8;28;22722
409965;1439410;337393,5;19;16131
1616065;307587;263471,1;48;36404
1733767;246030;877611,1;502;305710
1105166;1316907;1152107;338;195968
92776;374617;277978,5;78;64812
1006732;868721;392374,8;101;79625
54879;262420;39287,12;5;4888
1347772;1473115;409953,9;121;92743
659197;1561942;642620,7;190;131247
987491;1342379;112424,2;31;24495
34148;1701489;833111,5;325;233850
1268923;1529172;202572,1;39;32715
1671196;740302;747605,3;165;123418
141560;1261995;450673,6;458;276418
1559651;1150149;109304,2;29;25535
990626;775035;59253,55;4;3870
1233160;460453;783455,2;65;57469
454093;966390;63786;3;3458
828327;373657;258518,6;3;3286
391990;349322;395200,9;33;29062
23394;1124707;340028,4;102;86759
1308525;222887;1015450;534;164763
1704619;342083;361813,7;44;34420
1654716;1148403;253398,4;29;24379
306847;1715519;63374,52;9;8080
1704134;271350;50928,27;5;4688
6345;691478;188151;15;9554
394745;453075;554321,6;92;70259
170487;86892;40104,68;8;6758
380989;993465;430878,8;25;20518
104469;1587770;829044,7;180;85108
1501855;687226;466252,9;78;64419
1128590;231697;474232,3;62;46137
1380160;1339025;415504,8;451;292387
1552926;381382;307333,8;34;28661
644787;285539;389281,5;64;51350
1169952;638169;752824,8;164;124083
1318984;654040;985499,6;459;283871
392964;1046035;288745,1;10;8708
1569152;1329113;340415;17;14966
830184;737756;452593,2;61;50182
955147;1588731;257404,1;28;23440
1190614;719275;82005,97;3;2689
768690;541682;214903,3;25;21378
65707;1018;150988,2;28;23580
795902;741435;506789;14;12695
1737267;1143124;483936,1;125;87505
244852;180223;225910;114;33747
1367450;621298;422123,8;115;88347
838896;1472922;643311;262;198930
706522;315691;208517;173;122796
1340076;1670064;364215,4;543;326035
1070732;1418594;504839,9;258;199128
845997;1112774;45722,45;3;2963
1117092;1485303;649675,9;206;100884
60110;869050;330574,8;47;36663
262339;796474;487830,8;414;305054
163280;1111312;959756,9;446;288816
632623;1657723;239745;8;7633
1241211;409314;664708,6;50;42497
1207605;838477;282292;38;32561
1273317;1551907;723753,2;86;63723
1330079;1647950;751710,7;110;88838
292871;26827;103401,3;6;5569
393316;1138761;298263,8;103;79737
1031188;1516264;65915,12;32;16367
207139;96229;692856,1;426;280227
622591;514493;422479,2;48;40258
1142279;1029682;508688,2;94;72890
517998;1516619;757166,1;115;95461
1617876;1400514;563310,6;452;86712
1169188;325003;710883,8;409;273258
1685506;1671451;605149,5;60;49753
479096;940792;409078;60;45350
979843;878138;119922,4;19;8793
1292199;1454326;465503,6;54;10857
1124686;429581;280254,3;54;44736
265316;1612643;369474,9;62;50918
786973;1532767;524715,6;46;38293
339984;1167380;459234,4;10;7028
1125722;819170;620529,9;527;291568
719458;1722930;237291,9;6;5182
454114;288445;789767,6;98;76659
661911;166109;802879,1;37;30679
173883;1393386;318623,8;37;24214
1713632;1347539;376684,1;30;25676
1139724;1469190;504170,4;155;119728
536037;1551690;301881,3;193;82484
1413888;948313;341421,1;11;10287
1610999;1403226;358554,2;54;43470
1168854;1096677;336437,5;22;17944
791582;1259776;181446,5;94;74820
1591160;1321461;83141,18;14;12354
391577;1522156;463773,5;120;94769
1575512;754546;789184,8;192;94810
1472118;1354110;753565,7;94;76681
689697;1095217;312488,2;93;70109
390896;798705;316866,5;8;7732
681056;1190856;138834,6;6;5349
1615487;1397061;188318,1;29;24686
1009540;312986;537948,9;1141;744752
766908;1331056;1076603;574;358502
909105;1689258;383554,1;36;30418
314602;1400094;344203,4;113;88677
1638143;458225;230113,5;45;23068
198755;1583258;141270,3;81;63014
1666366;681356;311184,3;37;31493
1743124;29044;50719,08;17;14865
27587;1204280;156862,4;58;30560
131769;877252;260913,1;44;36316
1641466;884353;391085,3;7;6891
335196;1163936;391266,9;61;48430
1665866;359522;493343,7;22;18674
657842;44506;67167,27;2;2447
1078294;1481930;324107,5;236;142342
870633;223031;327042,1;70;53125
1077424;213938;390126,2;26;20602
393686;855867;360272;49;38704
329769;1205125;325489,7;56;44659
350671;1646501;864525,9;206;128307
1006858;736082;222314,9;10;8987
1628612;1117287;324581,9;148;112966
555791;1633459;533251,8;448;89742
1432343;8340;378050,4;3;3438
1096692;361851;862160,3;371;273238
771117;1221374;438092,6;59;48940
1059086;738235;139250,8;45;36328
1500194;125186;115659,9;35;19934
1722389;1347571;149921,4;83;65406
1409788;549583;379861,9;44;37206
1031416;270095;510735,2;861;516626
321799;156212;808042,3;198;158813
1332190;1720322;250196,7;44;38652
505833;1452427;391009,9;32;29117
287670;887257;137603,8;5;5390
1443874;567061;569857,5;434;279999
853609;229867;563544,2;504;374753
1614992;905384;560366,8;200;90099
1000340;962508;18129,48;0;910
608144;32407;354394,7;56;42633
671777;649501;233569,9;27;21881
692413;716443;94406,8;23;19253
710812;1393858;529955,9;80;65741
908543;339189;574004,1;29;23106
458343;268500;508081,7;27;23358
878076;726796;653630,1;10;9373
1539935;1545687;603990,1;215;106118
615085;736763;244396,3;52;40879
414282;1472399;201865,1;33;26707
1529695;580067;125845,7;18;15351
1127625;1724514;574493,7;48;40697
1465269;209434;263361,1;19;17105
662575;204055;530653,2;56;46761
367765;829219;549780,3;102;83541
867841;594810;280042,1;26;22514
869445;759881;375355,4;40;21363
739426;1377381;252048,3;25;19200
1622404;381914;660102,8;222;159728
1322281;1349955;302099,9;237;179435
1189998;1682931;347298,1;124;98944
811778;166644;376873,5;104;53796
994084;19169;185125,4;17;13572
9180;717078;371168,4;79;65253
771725;1052521;217225,7;64;49817
1359381;878229;287487,4;207;159072
491101;1272539;958573,5;285;199895
1177411;28077;437795,6;52;40946
649381;691862;167530,1;25;19968
928831;482978;395307;42;33315
53867;506757;377107,5;28;24324
1026093;79324;600847,6;145;116071
1215947;1608131;744687,3;80;65911
1143654;118195;626488,1;80;66605
1731968;162554;566589,3;822;521189
1667881;233171;416717,2;98;82705
1159080;808925;192771,8;58;34159
282401;1591363;444922,6;204;119785
1512887;960981;101359,9;31;25756
730429;1446099;184231,9;23;19046
200254;1690096;210229,7;26;22377
1176929;1059842;691531,9;100;79915
1214437;1734210;952068,3;624;299297
103708;1341504;424184,3;352;188289
1327069;711349;649719,5;80;67842
728000;930542;193665,1;15;13729
1197681;839302;852918,4;201;151918
1296087;683241;443288,8;9;8835
656837;732454;636591,9;1002;521166
695296;1130552;336711,8;60;31990
620114;1635583;122682,6;21;11114
729708;609171;920773,1;1076;575655
1129238;1126210;514822,2;172;132292
1463748;1426775;680760,4;371;291172
990138;1330646;1011531;495;302632
259788;1432998;959327,1;242;189747
1706031;1227330;534109,6;7;6778
282724;108370;308910,4;294;156851
1074426;1710849;158647,1;8;7614
609486;1226335;301394,3;58;45586
1504423;1546748;282209;28;24061
535725;1020619;612505,3;197;155207
1179153;737339;722702,7;127;103812
780088;319778;776637,6;164;71566
1257436;1343758;592684,8;217;146750
934525;780433;618770,3;118;95115
265684;1344476;330065,6;31;26413
825985;309269;169067,5;12;9571
960387;567757;535522,4;39;33608
1675202;88227;441617,4;907;582917
270462;421531;340191,8;48;41553
351366;1741021;794142,9;165;121539
451561;1039600;884109,4;143;110551
969109;1714949;335394;4;3031
556578;1187717;566481,9;161;96206
1353413;690587;249486,4;27;23081
122968;1213559;364822,4;59;49106
1370727;817964;292103,3;103;84155
1099858;1453688;225883,4;24;14016
1174617;391899;118432;7;6535
346121;1143969;270395;106;17577
169338;1390978;321183;62;14918
396120;1223954;495773,2;538;283229
1167314;361555;700693,9;121;96303
401345;1718053;331432,2;16;14153
892581;506668;285767,1;12;11310
35646;521259;86975,74;5;1907
955873;1082891;187497,8;80;23360
1195382;539302;713773,6;71;55442
569057;139553;754781,5;72;56248
1512828;809737;478225,3;43;36207
1507799;69718;426968,5;58;47540
1734944;243938;341363,5;57;46532
657464;796724;297443,3;15;14141
1718347;8020;288629,3;26;23365
954010;1251298;462478,5;238;130457
1137739;1283302;657542,3;80;63065
1486704;871091;523636,7;21;18139
252193;704987;146651,4;12;10827
1344901;972206;556523,4;88;75850
1616885;607554;398517,4;332;202681
1313603;583124;910397,6;289;219988
295136;846744;305084,4;70;55737
654940;1346308;362239,7;138;105053
257686;287835;474521,2;63;33024
1367181;560556;344018,3;48;38984
884630;1035064;711727,6;408;276324
623670;1280982;487803,8;597;365569
1380769;99620;545227,5;100;82810
1400632;152181;887184,8;279;210116
566489;370589;283043,3;28;17553
387806;393325;225077;133;62510
764043;1385881;671807,4;103;84693
1113528;496943;232820;19;15979
779153;84781;249528,4;26;21991
830698;490395;687936,5;91;74562
938999;1341450;310486,8;70;56390
267266;905274;535228,3;707;429685
1240732;924675;777106,9;377;274535
1519181;888200;375314,6;323;166788
1333597;1055755;419761,1;59;50548
539038;1430511;426856,5;51;44778
385437;393453;366815,2;129;107258
366667;102675;494346,8;21;16856
659632;205721;367380,1;63;52274
1234921;152572;361521;110;81863
1048953;1192719;158275,6;68;53950
405716;1246295;866951,3;441;332115
219747;920278;85926,98;3;3068
1563679;653853;499893,2;701;250627
1477815;157997;368880,5;79;61347
567154;172904;371700,2;7;6979
1201736;876786;294020,3;67;53267
1366155;1287779;414345,6;12;11142
767797;1462994;384006,5;121;98428
40250;456094;588377,5;24;19850
325037;512432;658549,2;73;54408
563183;1255333;553161,3;80;66345
1576150;701893;140664;25;21473
7887;370589;222833,7;8;7630
1019214;1010852;143500,2;7;6418
1581909;573432;608531,9;325;250819
594459;678125;80750,67;1;1086
1186040;1490879;232972,7;22;6721
935733;765570;168942,4;5;4144
685527;320454;106894,1;15;13342
1105594;865327;400508,2;168;130396
1154983;1175600;768889;75;63492
488600;366133;139009;21;18633
228775;1253249;403686,9;12;10489
771896;823487;434531,8;596;359137
1079477;941236;146576;76;50067
165471;778826;541327,2;29;23956
1572134;536520;302753,4;20;17791
629536;894982;686670,9;423;258374
1414743;1262452;273600,7;89;69901
912390;1193090;182080,4;7;6531
1379238;466962;103287,3;15;12859
320686;1738320;247000;35;28970
1323044;523610;198212,8;45;36999
1435345;1619875;618536,2;944;589914
352045;2226;285529,3;58;49532
777467;1464395;365243;541;310960
1095099;1204308;376926,3;151;120070
1102047;1132181;801863,6;234;186800
766732;1210017;177818,7;81;57106
473117;499236;345780,8;144;62105
1343291;195726;630282,8;166;130648
1675974;640672;559521,9;109;88647
407961;1560231;314460;34;28882
850590;649519;214501,3;64;53101
861343;40751;571528,6;477;283348
1095425;1167673;412688,1;70;57914
1152662;1657103;465179,9;52;42496
1230688;688021;657547,6;119;89698
854914;494878;437042,5;97;67563
787687;1449764;419358,5;507;166444
1562503;896620;356198;73;22063
471442;1077250;168048,4;49;39614
163769;445675;665437,8;54;45549
1428326;367825;853186,1;168;134114
1179071;1241953;255348,1;30;25746
128250;204726;467840,5;169;122119
789335;413153;610017,1;487;333545
1594397;1183512;510173,7;33;21109
535587;1424612;242513,2;193;122201
1330359;1507412;870248,1;70;55740
1417619;785825;99559,54;0;1030
758531;311293;641177,7;82;68392
651399;1354393;527810,5;106;85769
311732;1182595;159191,2;9;8545
1718219;414026;335817;85;64036
277267;271853;824433;128;75989
422330;767952;248180,8;55;9193
681331;446670;251079,1;56;48403
1468882;598723;624582,3;94;81554
476903;1706885;897234,9;237;189737
131904;482764;417994,8;65;53986
1215047;1363988;120905,3;55;46887
1657100;890699;428487,3;82;35107
378338;739508;569275,5;42;33575
62705;47176;713475,3;146;116326
152433;1174900;552571,2;134;109338
909118;1024873;443111,2;102;80854
32145;776678;370241,6;29;25194
138088;160148;1084834;522;336833
425850;553974;150016;9;8215
133942;245731;179850,7;84;66240
394205;765044;594825,5;412;241945
964686;1600996;806513,8;173;130533
1526994;21382;727723,4;79;65683
1476420;1147726;114504,9;13;10419
1459228;1681462;124064,1;48;38733
947708;1368073;568539,8;139;110410
1375508;934854;696125,3;212;105012
1315377;1139142;525587,6;32;26020
398792;1505299;425018,2;152;93883
976055;1316822;576254,6;32;26440
1119889;1671043;191335,3;7;6166
261593;846965;425590,7;77;63426
1107333;1142055;158082,3;4;4212
735806;1649252;993581,6;361;206843
308582;1308734;648017,5;345;199698
172872;1667527;483203;755;500095
1572942;1630771;764091,3;53;41281
399302;56103;189214,5;15;13847
1108303;356955;354197;39;34153
1007686;659578;259317,7;152;117795
332546;215569;362543,9;44;37213
227191;1285644;322925,3;48;39321
1393963;841890;1110474;494;232880
1205900;743545;708017,7;462;255290
1505955;665150;751813,3;118;99118
1322518;561718;386249,7;2;2288
870441;467760;411932,3;30;25840
503451;117720;532596,3;36;31542
493662;384939;836588,1;279;160056
1030174;1571767;452765,5;156;115956
839144;150494;447113,4;42;29101
1508590;1024780;395854,3;47;38144
1539729;1489335;244828,3;7;6798
846294;865375;438831,4;62;52174
739839;342688;344804,3;18;9881
396995;619099;978248,8;149;94746
309136;460311;378131,4;56;46274
1338496;46023;357130,9;2;2811
619774;1566288;568609,3;62;50805
1492690;1638515;523524,3;89;72755
443351;1309635;697074,3;113;91026
1547377;1252321;119456,2;8;5443
345009;1011223;398513,4;58;10756
760330;1365398;497688,4;882;574130
1691149;281582;406254,5;43;31728
1307040;723364;760633,3;132;106642
1071379;1180517;242580,4;34;27145
1565033;182052;600164,2;153;104860
451578;947010;258218;62;31992
1490513;1649227;251844,7;46;39648
1740194;340525;310478,7;169;68425
3705;1163266;143854,5;11;9247
268154;703418;328349,8;60;48666
252582;410129;188394,2;5;5167
873863;457428;507132,9;76;63506
1242544;671972;957259,5;203;148304
636847;1136258;934523,3;177;126768
1128416;1274107;818768,5;133;107011
347715;256268;437143,2;156;123334
679770;528505;254918,3;8;7945
729004;1225495;60922,17;1;1734
918824;458257;408560,7;97;84831
780247;1418230;115743,3;66;55561
1292319;873217;419908,4;39;32615
639877;1156444;380007,3;65;14719
1339043;1417362;281746,8;37;31245
75774;1588062;39934,88;1;1419
1642919;102825;141772,1;6;5686
1305930;384111;541713,6;8;7622
984166;1386189;349503,8;48;40716
758641;350200;583300,9;438;328288
491534;1233720;777418,3;66;43530
783636;635067;661519,3;729;527839
86517;1679719;215627,4;30;18029
52101;290925;357773;87;25840
1578936;195309;662876,3;128;79568
267239;962008;419524,8;72;60673
920222;514699;522201,2;74;63632
1166299;1290047;728480,5;249;194447
383019;594523;215110,3;13;11570
1155698;1123964;815404,9;218;104337
1514851;1462017;459084,9;118;92010
862983;1569781;59175,76;2;2669
596197;793383;447152,2;53;44219
1237937;1025590;337378,8;43;36618
1712776;1708202;358694,3;39;33473
1016701;1038180;331778,7;100;76252
1514463;378803;644920,8;111;87467
733960;1429702;143518,7;12;10740
1419219;145179;199780;87;17719
1331712;1357198;193046;98;30323
821115;348951;152910;21;4586
1322107;1143733;870009,4;119;86259
